region	country	lat	lng
San Pablo	Ecuador	-2.1439372000000003	-80.76855079999999
Santa Ana	Ecuador	-1.2069	-80.3686488
Santa Barbara	Ecuador	-2.8977947	-78.78339249999998
Santa Rita	Ecuador	-0.2774968	-78.5462098
Santa Rosa	Ecuador	-3.4593887999999997	-79.9668308
Santo Domingo	Ecuador	-0.23890450000000002	-79.17742679999998
Tosagua	Ecuador	-0.7842208	-80.2343302
Tulcán	Ecuador	0.8150687	-77.71659249999998
Tumbabiro	Ecuador	0.4605450999999999	-78.1939901
Urcuqui	Ecuador	0.420038	-78.19411219999998
Valdez	Ecuador	1.2500118	-78.9867948
Ventanas	Ecuador	-1.4493473	-79.4634825
Baniswef	Egypt	-999.0	-999.0
Minia	Egypt	28.0870967	30.7618397
	El Salvador	13.794185	-88.89653
Ahuachapan	El Salvador	13.9259486	-89.84113819999997
Anamoros	El Salvador	13.7400704	-87.87216020000001
Berlin, Usulutan	El Salvador	13.496036100000001	-88.5299428
Cacaopera, Morazan	El Salvador	13.772141699999999	-88.07664040000002
Canton San Francisco, San Simon, Morazan.	El Salvador	-999.0	-999.0
Chalatenango, Chalatenango	El Salvador	14.016418700000001	-88.91264489999998
Chilanga, Morazan	El Salvador	13.718925199999997	-88.12181710000002
Chinameca, San Miguel	El Salvador	13.5122699	-88.35064679999998
Ciudad Barrios	El Salvador	13.760522	-88.26801720000002
Ciudad El Triunfo	El Salvador	13.559022899999999	-88.42827199999998
Concepcion Batres, Usulutan	El Salvador	13.340534699999997	-88.3712796
Corinto, Morazan	El Salvador	13.8089313	-87.9690074
Delicias de Concepcion, Morazan	El Salvador	13.790003	-88.1401188
El Divisadero,  Morazan	El Salvador	13.601209099999998	-88.05220130000002
El Transito	El Salvador	13.3413473	-88.27531440000001
El Transito, San Miguel	El Salvador	13.3413473	-88.27531440000001
Gotera	El Salvador	13.6927457	-88.1047287
Brgy. Buliwao, Quezon, Nueva Vizcaya	Philippines	16.5	121.26667020000001
Brgy. Buliwao, Quezon,Nueva Vizcaya	Philippines	16.5	121.26667020000001
Brgy. Busilac, Bayombong, Nueva Vizcaya	Philippines	16.477743099999998	121.1166193
Brgy. Caba, Lagawe, Ifugao	Philippines	-999.0	-999.0
Brgy. Calaocan, Bambang, Nueva Vizcaya	Philippines	16.3621077	121.09683799999999
Brgy. Calitlitan, Aritao, Nueva Vizcaya	Philippines	-999.0	-999.0
Brgy. Canabay, Dupax del Sur, Nueva Vizcaya	Philippines	16.236728	121.15574170000001
Brgy. Canabuan, Aritao, Nueva Vizaya	Philippines	-999.0	-999.0
Brgy. Canabuan, Aritao, Nueva Vizcaya	Philippines	-999.0	-999.0
Brgy. Canabuan, Sta.Fe, Nueva Vizcaya	Philippines	16.2071119	121.09732749999999
Brgy. Canabuan,Aritao, Nueva Vizcaya	Philippines	-999.0	-999.0
Brgy. Canarem, Aritao, Nueva Vizcaya	Philippines	-999.0	-999.0
Brgy. Careb, Bagabag, Nueva Vizcaya	Philippines	-999.0	-999.0
Brgy. Carolotan, Dupax del Sur, Nueva Vizcaya	Philippines	16.228169	121.13378459999998
Brgy. Comon, Aritao, Nueva Vizcaya	Philippines	-999.0	-999.0
Brgy. Cutar, ARitao, Nueva Vizcaya	Philippines	16.2924668	121.0312432
Brgy. Dadap, Solano,Nueva Vizcaya	Philippines	16.5221711	121.2257731
Brgy. Dagupan, Quezon, Nueva Vizcaya	Philippines	-999.0	-999.0
Brgy. Darapidap, Aritao, Nueva Vizcaya	Philippines	16.3135483	121.0494916
Brgy. Decabacan, Diadi, Nueva Vizcaya	Philippines	-999.0	-999.0
Brgy. Domang, Dupax del Sur, Nueva Vizcaya	Philippines	16.286369099999998	121.0877788
Brgy. Don Mariano Marcos, Bayombong, Nueva Vizcaya	Philippines	16.4831731	121.1552884
Brgy. Don Mariano Perez, Bayombong, Nueva Vizcaya	Philippines	16.4850571	121.14383219999999
Brgy. Dopaj, Dupax del Sur, Nueva Vizcaya	Philippines	16.2834701	121.0926068
Brgy. Duit, Kiangan, Ifugao	Philippines	-999.0	-999.0
Brgy. Escoting, Diadi, Nueva Vizcaya	Philippines	16.633338000000002	121.350002
Brgy. Escoting, Diadi,Nueva Vizcaya	Philippines	16.633338000000002	121.350002
Brgy. Escoting,Diadi, Nueva Vizcaya	Philippines	16.633338000000002	121.350002
Brgy. Ganao, Dupax del Sur, Nueva Vizcaya	Philippines	-999.0	-999.0
Brgy. Gohang, Banaue, Ifugao	Philippines	-999.0	-999.0
Brgy. Haliap, Asipulo, Ifugao	Philippines	-999.0	-999.0
Brgy. Homestead, Bambang,Nueva Vizcaya	Philippines	16.3621077	121.09683799999999
Brgy. Hucab, Kiangan, Ifugao	Philippines	16.7791117	121.0909358
Brgy. II, Tanaru, Enrile, Cagayan	Philippines	-999.0	-999.0
Brgy. Ibung, Villaverde, Nueva Vizcaya	Philippines	16.6048875	121.1837
Brgy. Ibung, Villlaverde, Nueva Vizcaya	Philippines	16.6048875	121.1837
Brgy. Inaban, Dupax del Norte, Nueva Vizcaya	Philippines	16.3054581	121.1228962
Brgy. Inaban, Dupax del Norte,Nueva Vizcaya	Philippines	16.3054581	121.1228962
Brgy. Inaban,Dupax del Norte, Nueva Vizcaya	Philippines	16.3054581	121.1228962
Brgy. Indiana, Bambang,Nueva Vizcaya	Philippines	16.350712599999998	121.0921615
Brgy. Ineangan, Dupax del Norte, Nueva Vizcaya	Philippines	16.3170947	121.09164150000001
Brgy. Kayapa, Proper, Nueva Vizcaya	Philippines	16.3276568	120.8226155
Brgy. Kinabuan, Dupax del Sur, Nueva Vizcaya	Philippines	-999.0	-999.0
Brgy. Kinacao, Baretbet,Bagabag, Nueva Vizcaya	Philippines	-999.0	-999.0
Brgy. Kirang, Aritao, Nueva Vizcaya	Philippines	-999.0	-999.0
Brgy. Kongkong, Kasibu, Nueva Nueva Vizcaya	Philippines	16.366589	121.33128799999999
Brgy. Kurasay, Baretbet, Nueva Vizaya	Philippines	-999.0	-999.0
Brgy. La Torre North, Bayombong,Nueva Vizcaya	Philippines	16.4996306	121.1388197
Brgy. La Torre South, Bayombong, Nueva Vizcaya	Philippines	16.501147800000002	121.12163259999998
Brgy. Lactawan, Solano, Nueva Vizcaya	Philippines	16.5514984	121.19054409999998
Brgy. Lactawan, Solano,Nueva Vizcaya	Philippines	16.5514984	121.19054409999998
Brgy. Lamo, Dupax del Norte, Nueva Vizcaya	Philippines	16.3513442	121.0927689
Brgy. Lamo,Dupax del Norte, Nueva Vizcaya	Philippines	16.3513442	121.0927689
Brgy. Lantap, BAgabag, Nueva Vizcaya	Philippines	16.628207500000002	121.23466529999999
Brgy. Lantap, Bagabag,Nueva Vizcaya	Philippines	16.628207500000002	121.23466529999999
Brgy. Lantap,Bagabag,Nueva Vizcaya	Philippines	16.628207500000002	121.23466529999999
Brgy. Lawig, Lamut, Ifugao	Philippines	-999.0	-999.0
Brgy. Lawig,Lamut, Ifugao	Philippines	-999.0	-999.0
Brgy. Lucban, Lamut, Ifugao	Philippines	-999.0	-999.0
Brgy. Lugo, Anganad, Banaue, Ifugao	Philippines	-999.0	-999.0
Brgy. Lurad, Diadi, Nueva Vizcaya	Philippines	-999.0	-999.0
Brgy. Luyang, Bayombong, Nueva Vizcaya	Philippines	16.4924423	121.1466963
Brgy. Maasin, Quezon, Nueva Vizcaya	Philippines	-999.0	-999.0
Brgy. Mabasa, Dupax del Norte, Nueva Vizcaya	Philippines	16.3513442	121.0927689
Brgy. Mabuslo, Bambang, Nueva Vizcaya	Philippines	16.350712599999998	121.0921615
Brgy. Mabuslo, Bambang,Nueva Vizcaya	Philippines	16.350712599999998	121.0921615
Brgy. Macalong, Kasibu, Nueva Vizcaya	Philippines	-999.0	-999.0
Brgy. Macate, Bambang, Nueva Vizcaya	Philippines	16.3824997	121.1100006
Brgy. Maddiangat, Quezon, Nueva Vizcaya	Philippines	16.487664000000002	121.208027
Brgy. Maddiangat,Quezon, Nueva Vizcaya	Philippines	16.487664000000002	121.208027
Brgy. Magapuy, Bayombong, Nueva Vizcaya	Philippines	16.486337300000002	121.1280781
Brgy. Magsaysay Hill, Bambang, Nueva Vizcaya	Philippines	-999.0	-999.0
Brgy. Magsaysay, Bayombong , Nueva Vizcaya	Philippines	16.486337300000002	121.1280781
Brgy. Magsaysay, Bayombong, Nueva Vizcaya	Philippines	16.486337300000002	121.1280781
Brgy. Malasin Dupax del Norte, Nueva Vizcaya	Philippines	16.3406533	121.0903657
Brgy. Malasin, Dupax del Norte, Nueva Vizcaya	Philippines	16.3406533	121.0903657
Brgy. Manamtam, Bambang, Nueva Vizcaya	Philippines	16.350712599999998	121.0921615
Brgy. Mangayang, Dupax del Sur, Nueva Vizcaya	Philippines	16.3406533	121.0903657
Brgy. Mangayang,Dupax del Sur, Nueva Vizcaya	Philippines	16.3406533	121.0903657
Brgy. Mantanibong, Baretbet, Bagabag, Nueva Vizcay	Philippines	-999.0	-999.0
Brgy. Masoc, Bayombong, Nueva Vizcaya	Philippines	16.5059531	121.1123219
Brgy. Mungayang, Kiangan, Ifugao	Philippines	16.7791117	121.0909358
Brgy. Munguia, Dupax del Norte,Nueva Vizcaya	Philippines	16.2939736	121.1712518
Brgy. Munguia,Dupax del Norte, Nueva Vizcaya	Philippines	16.2939736	121.1712518
Brgy. Murong, Bagabag, Nueva Vizcaya	Philippines	-999.0	-999.0
Brgy. Nagacadan, Kiangan, Ifugao	Philippines	16.777671100000003	121.0881597
Brgy. Nagcuartelan, Aritao, Nueva Vizcaya	Philippines	16.2733207	121.01887959999999
Brgy. Nangalisan, Bagabag, Nueva Vizcaya	Philippines	-999.0	-999.0
Brgy. Nayon, Lamut, Ifugao	Philippines	-999.0	-999.0
Brgy. Osmeña, Solano, Nueva Vizcaya	Philippines	16.5263628	121.1784804
Brgy. Otiw, Viewpoint, Banaue, Ifugao	Philippines	-999.0	-999.0
Brgy. Oyao, Dupax del Norte, Nueva Vizcaya	Philippines	16.1961555	121.23873970000001
Brgy. Paitan, Bayombong,Nueva Vizcaya	Philippines	16.465693599999998	121.147356
Brgy. Palabotan, Dupax del Sur, Nueva Vizcaya	Philippines	16.2631599	121.10257379999999
Brgy. Palayan Baretbet, Bagabag, Nueva Vizcaya	Philippines	16.600000400000003	121.26667020000001
Brgy. Paniki, Bagabag, Nueva Vizcaya	Philippines	16.628207500000002	121.23466529999999
Brgy. Paniki, Bagabag,Nueva Vizcaya	Philippines	16.628207500000002	121.23466529999999
Brgy. Panopdopan, Lamut, Ifugao	Philippines	16.683144	121.15913290000002
Brgy. Panubtuban, Asipulo, Ifugao	Philippines	16.6632824	121.0564423
Brgy. Parai, Dupax del Norte, Nueva Vizcaya	Philippines	-999.0	-999.0
Brgy. Payawan, Lamut, Ifugao	Philippines	-999.0	-999.0
Brgy. Pieza, Villaverde, Nueva Vizcaya	Philippines	-999.0	-999.0
Brgy. Pingkian, Kayapa, Nueva Vizcaya	Philippines	16.3097757	120.9568977
Brgy. Poblacion East, Lagawe, Ifugao	Philippines	-999.0	-999.0
Brgy. Poblacion East, Lamut, Ifugao	Philippines	-999.0	-999.0
Brgy. Poblacion North, Lagawe, Ifugao	Philippines	16.8029605	121.11877630000001
Brgy. Poblacion South, Lagawe, Ifugao	Philippines	-999.0	-999.0
Brgy. Poblacion West, Lagawe, Ifugao	Philippines	16.8029605	121.11877630000001
Brgy. Poblacion West, Lamut, Ifugao	Philippines	-999.0	-999.0
Brgy. Poblacion, Aritao, Nueva Vizcaya	Philippines	16.2458256	121.0208845
Brgy. Poblacion, Banaue, Ifugao	Philippines	-999.0	-999.0
Brgy. Poblacion, Diadi, Nueva Vizcaya	Philippines	16.660181	121.369126
Brgy. Poblacion, Kasibu, Nueva Vizcaya	Philippines	-999.0	-999.0
Brgy. Poblacion, Kiangan, Ifugao	Philippines	16.777671100000003	121.0881597
Brgy. Poblacion, Sta.Fe, Nueva Vizcaya	Philippines	16.159283	120.939943
Brgy. Poblacion, Villaverde, Nueva Vizcaya	Philippines	-999.0	-999.0
Brgy. Pogonsino, Bagabag, Nueva Vizcaya	Philippines	-999.0	-999.0
Brgy. Poitan, Banaue, Ifugao	Philippines	16.8863377	121.0595918
Brgy. Pugo, Poblacion, Banaue, Ifugao	Philippines	-999.0	-999.0
Brgy. Quezon, Solano, Nueva Vizcaya	Philippines	16.517506	121.177075
Brgy. Quirino, Bagabag,Nueva Vizcaya	Philippines	16.5853598	121.25133989999999
Brgy. Quirino, Solano, Nueva Vizcaya	Philippines	16.515431799999998	121.1792261
Brgy. Roxas, Solano, Nueva Vizcaya	Philippines	16.5225877	121.19225619999999
Brgy. Roxas, Solano,Nueva Vizcaya	Philippines	16.5225877	121.19225619999999
Brgy. Roxas,Solano, Nueva Vizcaya	Philippines	16.5225877	121.19225619999999
Brgy. Roxas,Solano,Nueva Vizcaya	Philippines	16.5225877	121.19225619999999
Brgy. Runruno, Quezon, Nueva Vizcaya	Philippines	16.4126525	121.32127040000002
Brgy. Salamague, Lamut, Ifugao	Philippines	16.6561541	121.24478459999999
Brgy. Salamague, Lamut,Ifugao	Philippines	16.6561541	121.24478459999999
Brgy. Salamague,Lamut, Ifugao	Philippines	16.6561541	121.24478459999999
Brgy. Salinas, Bambang, Nueva Vizcaya	Philippines	16.3706491	121.01753889999999
Brgy. Salvacion, Bayombong,Nueva Vizcaya	Philippines	16.4807242	121.1502764
Brgy. San Antonio North, Bambang, Nueva Vizcaya	Philippines	16.367025400000003	121.1059189
Brgy. San Antonio South, Bambang, Nueva Vizcaya	Philippines	16.348007199999998	121.107933
Brgy. San Fabian, Kayapa, Nueva Vizcaya	Philippines	-999.0	-999.0
Brgy. San Fernando, Bambang, Nueva Vizcaya	Philippines	16.353511100000002	121.0933426
Brgy. San Geronimo, Bagabag, Nueva Vizcaya	Philippines	16.6068053	121.2521946
Brgy. San Juan, Solano, Nueva Vizcay	Philippines	16.512929	121.178301
Brgy. San Juan, Solano, Nueva Vizcaya	Philippines	16.5662327	121.26263429999999
Brgy. San Juan, Solano,Nueva Vizcaya	Philippines	16.5662327	121.26263429999999
Brgy. San Nicolas, Bayombong, Nueva Vizcaya	Philippines	16.4859613	121.1502764
Brgy. San Pedro, Bagabag, Nueva Vizcaya	Philippines	16.5662	121.26299999999999
Brgy. Sanafe, Lamut, Ifugao	Philippines	-999.0	-999.0
Brgy. Sawmill, Villaverde, Nueva Vizcaya	Philippines	-999.0	-999.0
Brgy. Sinapaoan, Sta.Fe, Nueva Vizcaya	Philippines	16.1716529	120.9471281
Brgy. Sinian Tuao South, Bagabag, Nueva Vizcaya	Philippines	-999.0	-999.0
Brgy. Sta. Clara, Aritao, Nueva Vizcaya	Philippines	16.295451999999997	121.0331477
Brgy. Sta. Rosa, Bayombong,Nueva Vizcaya	Philippines	16.4907733	121.16280590000001
Brgy. Sta.Clara, Aritao, Nueva Vizcaya	Philippines	16.295451999999997	121.0331477
Brgy. Sta.Lucia, Bagabag,Nueva Vizcaya	Philippines	16.6393426	121.2502751
Brgy. Sto. Domingo, Bambang, Nueva Vizcaya	Philippines	16.4237286	121.107665
Brgy. Sto.Domingo West, Bambang, Nueva Vizcaya	Philippines	16.427900199999996	121.0918588
Brgy. Sto.Domingo West, Bambang,Nueva Vizcaya	Philippines	16.427900199999996	121.0918588
Brgy. Sto.Domingo, Bambang, Nueva Vizcaya	Philippines	16.4237286	121.107665
Brgy. Tactac, Sta.Fe, Nueva Vizcaya	Philippines	16.1411875	120.9364087
Brgy. Tuao North, Bagabag,Nueva Vizcaya	Philippines	16.5739816	121.2492585
Brgy. Tubongan, Kayapa, Nueva Vizcaya	Philippines	-999.0	-999.0
Brgy. Tucal, Solano, Nueva Vizcaya	Philippines	16.5584393	121.1980591
Brgy. Tucal, Solano,Nueva Vizcaya	Philippines	16.5584393	121.1980591
Brgy. Tucal,Solano,Nueva Vizcaya	Philippines	16.5584393	121.1980591
Brgy. Tucanon, Aritao, Nueva Vizcaya	Philippines	16.3406533	121.0903657
Brgy. Tuplac, Kiangan, Ifugao	Philippines	16.777671100000003	121.0881597
Brgy. Uddiawan, Solano,Nueva Vizcaya	Philippines	-999.0	-999.0
Brgy. Ujah, Banaue, Ifugao	Philippines	-999.0	-999.0
Brgy. Upper Poblacion, Kiangan, Ifugao	Philippines	16.777671100000003	121.0881597
Brgy. Villa Coloma, Bagabag, Nueva Vizcaya	Philippines	-999.0	-999.0
Brgy. Villa Coloma, Bagabag,Nueva Vizcaya	Philippines	-999.0	-999.0
Brgy. Villa Coloma, Quezon,Nueva Vizcaya	Philippines	-999.0	-999.0
Brgy. Villa Flores, Sta. Fe, Nueva Vizcaya	Philippines	16.1576586	120.9420963
Brgy. Villaros, Bagabag,Nueva Vizcaya	Philippines	-999.0	-999.0
Brgy.2 San Mateo, Isabela	Philippines	16.878201500000003	121.5845232
Brgy.4, Bonifacio St. San Mateo, Isabela	Philippines	16.883238000000002	121.58569990000001
Brgy.4, San Mateo, Isabela	Philippines	16.8821022	121.5847358
Brgy.IV, Tangub City, Misamis Occidental	Philippines	8.0577367	123.75184890000001
Brgy.Paniki,Bagabag,Neuva Vizcaya	Philippines	-999.0	-999.0
Brgy.San Antonio South, Bambang, Nueva Vizcaya	Philippines	16.3513442	121.0927689
Brgy.Sinian Tuao South, Bagabag, Nueva Vizcaya	Philippines	-999.0	-999.0
Brookes Point, Palawan	Philippines	8.8189341	117.784246
Bry. Boliwong, Lagawe, Ifugao	Philippines	-999.0	-999.0
Bubug, Sto. Thomas, Isabela	Philippines	17.3572978	121.6910426
Buena Suerte, Cauayan City, Isabela	Philippines	16.9177618	121.79646880000001
Buenafista, Ilagan, Isabela	Philippines	17.100444	121.85679479999999
Buenavista Maddela, Quirino	Philippines	16.332871400000002	121.6767882
Buenavista Santiago	Philippines	16.6993372	121.54556370000002
Buenavista Santiago City	Philippines	16.6993372	121.54556370000002
Buenavista, Maddela, Quirino	Philippines	16.332871400000002	121.6767882
Buenavista, Sta. Maria, Isabela	Philippines	17.4370288	121.6995943
Bugallon Norte Ramon	Philippines	16.790745	121.53842759999998
Bugallon Norte, Ramon, Isabela	Philippines	16.790745	121.53842759999998
Bugallon Proper  Ramon, Isabela	Philippines	16.782996100000002	121.54556370000002
Bugallon Proper Ramon, Isabela	Philippines	16.782996100000002	121.54556370000002
Bugallon Proper, Ramon, Isabela	Philippines	16.782996100000002	121.54556370000002
Bugallon,Cauayan City,Isabela	Philippines	16.943464000000002	121.80643640000001
Bugasong, Antique	Philippines	11.1016314	122.1405413
Bugo,Capalaran, Molave, ZDS	Philippines	-999.0	-999.0
Buhangin, Davao City	Philippines	7.1590395000000004	125.59860929999999
Bulagao, Tuao, Cagayan	Philippines	17.7404893	121.454353
Bulala, Camalaniugan, Cagayan	Philippines	18.2637523	121.68819180000001
Bulalo, Tugas, Balingao, Mis. Occ	Philippines	8.666533900000001	123.6166942
Bulanao Norte, Tabuk City, Kalinga	Philippines	17.4162992	121.4741827
Bulanao, Tabuk City, Kalinga	Philippines	17.3785499	121.47989479999998
Bularon,Miputak,Dip.city	Philippines	-999.0	-999.0
Bulinao, Sto. Thomas, Isabela	Philippines	17.391497199999996	121.7793794
Buliwao,Quezon,  Nueva Vizcaya	Philippines	16.4658506	121.2683591
Bulo, TAbuk City, Kalinga	Philippines	17.3365578	121.47989479999998
Bulo, Tabuk City,Kalinga	Philippines	17.3365578	121.47989479999998
Bunawan, Calamba Mis. Occ	Philippines	8.5724567	123.6371591
Bunawan, Calamba Mis. Occ.	Philippines	8.5724567	123.6371591
Bunawan, Calamba, Misamis Occidental	Philippines	8.5724567	123.6371591
Buneg Echague, Isabela	Philippines	16.7080711	121.648274
Bungad San Pablo, Isabela	Philippines	17.4398406	121.8021647
Bungad San Pablo,Isabela	Philippines	17.4398406	121.8021647
Bungad, San Pablo, Isabela	Philippines	17.4398406	121.8021647
Bunnay, Angadanan, Isabela	Philippines	16.7587457	121.77225800000001
Buntun, Tuguegarao City	Philippines	17.6145147	121.6850469
Buracan Bonifacio	Philippines	8.0434185	123.63296329999999
Buracan, Bonifacio, Misamis Occidental	Philippines	8.0434185	123.63296329999999
Burauen, Leyte	Philippines	10.9744227	124.8932548
Burgos Naguillan, Isabela	Philippines	17.006265	121.83355359999999
Burgos Ramon	Philippines	16.8256921	121.49141570000002
Burgos, Alicia, Isabela	Philippines	16.826848499999997	121.7345976
Busilac Alfonso Lista, Ifugao	Philippines	16.941994100000002	121.4570447
Busilac Alfonsolista Ifugao	Philippines	16.941994100000002	121.4570447
Busilac Bayombong Nueva Vizcaya	Philippines	16.478683800000002	121.1108895
Bustamante, Luna, Isabela	Philippines	16.932373000000002	121.7264023
Busuanga, Palawan	Philippines	12.1586189	119.92779469999999
Butadon, Kapatagan, Lanao Del Norte	Philippines	7.900930099999999	123.74897849999999
Butuan City, Agusan Del Norte	Philippines	8.9475377	125.54062340000002
Butuay, Jiminez Mis. Occ.	Philippines	8.344158799999999	123.8453152
Butuay,Jimenez,Misamis Occidental	Philippines	8.344158799999999	123.8453152
Buyon, Cauayan City, Isabela	Philippines	16.8446154	121.8875679
C. verzosa, Baggao, Cagayan	Philippines	17.916666	121.9666672
CABALAOANGAN, ROSALES, PANGASINAN	Philippines	15.878503400000001	120.6300567
CABGAN,TAMBULIG,ZAMBO.SUR	Philippines	7.994070400000001	123.6231723
CALABUANAN, BALER, AURORA	Philippines	15.7543769	121.52272659999998
CALUYA, SAPANG AMA, SAPANG DALAGA, MISAMIS OCCIDEN	Philippines	8.6099866	123.58019270000001
CAMPO 4 RM,ZAMBO.SUR	Philippines	6.914573499999999	122.04570530000001
CAMPO 5,RAMON MAGSAYSAY	Philippines	8.0318411	123.49159540000001
CATURAY, GERONA, TARLAC	Philippines	15.639327300000001	120.59409879999998
CAggay, Tuguegarao City	Philippines	17.6386789	121.74519270000002
CULO, MOLAVE ZDS	Philippines	8.089860000000002	123.48459150000001
CUYAPO, NUEVA ECIJA	Philippines	15.799952	120.6890055
Cab. 7, Ilagan, Isabela	Philippines	17.0680211	121.9509231
Cabanatuan City	Philippines	15.4865047	120.97339299999999
Cabanatuan City, Nueva Ecija	Philippines	15.4865047	120.97339299999999
Cabanatuan, City	Philippines	15.4865047	120.97339299999999
Cabaruan Maddela Quirino	Philippines	16.2990074	121.64542220000001
Cabaruan, Cauayan City, Isabela	Philippines	16.9391787	121.748042
Cabatuan OZamiz City	Philippines	-999.0	-999.0
Cabatuan, Iloilo	Philippines	10.9091869	122.5146439
Cabbanungan, Ilagan City, Isabela	Philippines	-999.0	-999.0
Cabgan, Tambulig Zamboanga Del Sur	Philippines	7.994070400000001	123.6231723
Cabilinan, Aurora, Zamboanga Del sur	Philippines	7.929150600000002	123.59239409999999
Cabisea 27 San Antonio Ilagan, Isabela	Philippines	-999.0	-999.0
Cabisera 2, Ilagan, Isabela	Philippines	17.0811362	121.9725034
Cabisera 23, San Antonio, Ilagan, Isabela	Philippines	-999.0	-999.0
Cabisera 27 San Antonio Ilagan, Isabela	Philippines	-999.0	-999.0
Cabisera 27, San Antonio Ilagan, Isabela	Philippines	-999.0	-999.0
Cabisera 5, Baribad, Ilagan, Isabela	Philippines	-999.0	-999.0
Cabisera 5, Baribad, San Antonio, Ilagan, Isabela	Philippines	-999.0	-999.0
Cabisera 7, Ilagan Isabela	Philippines	17.0811362	121.9725034
Cabisera 7, Ilagan, Isabela	Philippines	17.0685294	121.951601
Cabrera, Pasay City	Philippines	14.540517000000001	121.00582050000001
